treated,age,education,black,hispanic,married,re78
FALSE,26,10,TRUE,FALSE,TRUE,7.3886329
FALSE,25,10,FALSE,TRUE,TRUE,13.299539
FALSE,40,8,TRUE,FALSE,TRUE,7.1847066
FALSE,40,7,TRUE,FALSE,TRUE,11.821813
FALSE,49,7,TRUE,FALSE,FALSE,8.9698003
FALSE,46,9,FALSE,FALSE,TRUE,13.299539
FALSE,50,8,TRUE,FALSE,TRUE,9.1027957
FALSE,24,8,TRUE,FALSE,TRUE,16.254992
FALSE,23,9,FALSE,FALSE,TRUE,14.777266
FALSE,24,10,TRUE,FALSE,TRUE,8.955023
FALSE,20,10,FALSE,TRUE,TRUE,16.254992
FALSE,30,11,TRUE,FALSE,TRUE,17.881969
FALSE,47,4,FALSE,FALSE,TRUE,20.512323
FALSE,26,10,TRUE,FALSE,TRUE,17.732719
FALSE,50,5,TRUE,FALSE,TRUE,9.2668233
FALSE,49,11,FALSE,FALSE,TRUE,9.4574501
FALSE,27,10,FALSE,FALSE,TRUE,11.821813
FALSE,28,8,FALSE,FALSE,TRUE,12.560676
FALSE,22,10,TRUE,FALSE,TRUE,13.299539
FALSE,40,7,TRUE,FALSE,TRUE,9.2210138
FALSE,52,5,TRUE,FALSE,TRUE,0
FALSE,34,10,FALSE,FALSE,TRUE,26.599078
FALSE,38,7,FALSE,FALSE,TRUE,11.821813
FALSE,49,5,TRUE,FALSE,TRUE,0
FALSE,20,10,TRUE,FALSE,TRUE,7.3886329
FALSE,44,5,TRUE,FALSE,TRUE,8.8663594
FALSE,34,9,TRUE,FALSE,TRUE,10.344086
FALSE,46,9,TRUE,FALSE,FALSE,8.8663594
FALSE,47,4,TRUE,FALSE,FALSE,5.9109063
FALSE,24,11,TRUE,FALSE,TRUE,13.299539
FALSE,39,5,TRUE,FALSE,TRUE,19.210445
FALSE,32,11,TRUE,FALSE,FALSE,0.88663594
FALSE,43,11,FALSE,FALSE,TRUE,22.165899
FALSE,24,11,FALSE,FALSE,TRUE,25.121352
FALSE,37,7,FALSE,FALSE,TRUE,5.172043
FALSE,23,11,TRUE,FALSE,TRUE,10.344086
FALSE,21,11,FALSE,TRUE,TRUE,17.732719
FALSE,39,11,TRUE,FALSE,TRUE,7.2600707
FALSE,27,6,FALSE,FALSE,TRUE,13.299539
FALSE,41,10,TRUE,FALSE,TRUE,9.7529954
FALSE,32,10,TRUE,FALSE,FALSE,0
FALSE,40,5,TRUE,FALSE,TRUE,0
FALSE,37,11,TRUE,FALSE,TRUE,13.299539
FALSE,37,11,TRUE,FALSE,TRUE,13.299539
FALSE,50,11,TRUE,FALSE,FALSE,14.777266
FALSE,47,8,FALSE,TRUE,TRUE,1.4777266
FALSE,29,10,TRUE,FALSE,TRUE,11.501146
FALSE,19,10,FALSE,FALSE,TRUE,9.7529954
FALSE,44,6,FALSE,FALSE,TRUE,17.02341
FALSE,28,7,TRUE,FALSE,TRUE,8.1274962
FALSE,25,10,FALSE,FALSE,TRUE,8.8663594
FALSE,39,9,TRUE,FALSE,TRUE,11.821813
FALSE,39,9,TRUE,FALSE,TRUE,11.821813
FALSE,34,8,TRUE,FALSE,TRUE,19.210445
FALSE,39,7,FALSE,FALSE,TRUE,0
FALSE,53,7,TRUE,FALSE,TRUE,15.926937
FALSE,53,7,TRUE,FALSE,TRUE,15.926937
FALSE,28,8,FALSE,FALSE,TRUE,15.146697
FALSE,49,10,TRUE,FALSE,TRUE,5.3198157
FALSE,49,10,TRUE,FALSE,TRUE,5.3198157
FALSE,47,6,TRUE,FALSE,TRUE,0
FALSE,30,9,TRUE,FALSE,TRUE,16.254992
FALSE,31,9,TRUE,FALSE,TRUE,5.9109063
FALSE,29,8,FALSE,FALSE,TRUE,9.6052227
FALSE,44,7,TRUE,FALSE,TRUE,1.0787404
FALSE,19,10,FALSE,FALSE,TRUE,23.643625
FALSE,42,6,FALSE,TRUE,TRUE,11.821813
FALSE,54,10,FALSE,FALSE,TRUE,19.210445
FALSE,48,10,TRUE,FALSE,TRUE,14.895484
FALSE,27,11,TRUE,FALSE,TRUE,7.6841782
FALSE,22,11,TRUE,FALSE,FALSE,7.6753118
FALSE,33,10,FALSE,FALSE,TRUE,24.825806
FALSE,37,8,FALSE,FALSE,TRUE,14.777266
FALSE,22,11,TRUE,FALSE,FALSE,9.6052227
FALSE,21,11,FALSE,FALSE,FALSE,13.151767
FALSE,23,9,FALSE,FALSE,TRUE,11.891266
FALSE,35,8,FALSE,FALSE,TRUE,13.299539
FALSE,31,8,FALSE,FALSE,TRUE,20.688172
FALSE,26,6,TRUE,FALSE,TRUE,7.9797235
FALSE,22,9,TRUE,FALSE,TRUE,9.0791521
FALSE,33,6,TRUE,FALSE,TRUE,9.7884608
FALSE,27,9,FALSE,FALSE,TRUE,19.210445
FALSE,34,11,TRUE,FALSE,FALSE,15.516129
FALSE,23,11,TRUE,FALSE,TRUE,10.048541
FALSE,25,9,TRUE,FALSE,FALSE,6.6497696
FALSE,28,9,TRUE,FALSE,TRUE,11.821813
FALSE,46,10,FALSE,FALSE,TRUE,10.166759
FALSE,46,10,FALSE,FALSE,TRUE,10.166759
FALSE,53,2,FALSE,FALSE,TRUE,0
FALSE,48,8,FALSE,FALSE,TRUE,3.0736713
FALSE,48,8,FALSE,FALSE,TRUE,3.0736713
FALSE,35,11,TRUE,FALSE,TRUE,0
FALSE,29,10,TRUE,FALSE,TRUE,8.8663594
FALSE,43,9,FALSE,FALSE,TRUE,10.344086
FALSE,42,8,TRUE,FALSE,TRUE,11.821813
FALSE,47,11,TRUE,FALSE,TRUE,14.260061
FALSE,34,10,FALSE,FALSE,TRUE,11.821813
FALSE,39,10,TRUE,FALSE,FALSE,25.248436
FALSE,43,8,TRUE,FALSE,TRUE,12.930108
FALSE,43,8,TRUE,FALSE,TRUE,12.930108
FALSE,28,10,TRUE,FALSE,TRUE,10.639631
FALSE,47,11,TRUE,FALSE,TRUE,0
FALSE,45,0,FALSE,TRUE,TRUE,10.344086
FALSE,53,4,TRUE,FALSE,TRUE,10.344086
FALSE,54,4,TRUE,FALSE,FALSE,11.821813
FALSE,41,9,FALSE,FALSE,TRUE,8.7185868
FALSE,44,7,TRUE,FALSE,TRUE,14.147754
FALSE,51,8,FALSE,FALSE,TRUE,0
FALSE,26,10,FALSE,FALSE,FALSE,17.732719
FALSE,53,4,FALSE,FALSE,TRUE,7.3886329
FALSE,30,9,FALSE,FALSE,TRUE,12.847355
FALSE,54,3,TRUE,FALSE,TRUE,11.821813
FALSE,53,8,FALSE,FALSE,TRUE,7.2408602
FALSE,34,10,TRUE,FALSE,TRUE,9.900768
FALSE,48,5,TRUE,FALSE,TRUE,13.323183
FALSE,45,11,FALSE,FALSE,TRUE,0
FALSE,45,11,FALSE,FALSE,TRUE,0
FALSE,49,6,FALSE,TRUE,TRUE,13.595084
FALSE,49,6,FALSE,TRUE,TRUE,13.595084
FALSE,22,11,TRUE,FALSE,TRUE,13.299539
FALSE,25,10,TRUE,FALSE,TRUE,14.777266
FALSE,37,11,FALSE,FALSE,TRUE,0
FALSE,33,9,FALSE,FALSE,TRUE,8.8663594
FALSE,33,9,FALSE,FALSE,TRUE,8.8663594
FALSE,20,11,FALSE,FALSE,TRUE,14.038402
FALSE,44,8,FALSE,FALSE,TRUE,12.412903
FALSE,53,6,TRUE,FALSE,TRUE,13.299539
FALSE,31,6,TRUE,FALSE,FALSE,5.9109063
FALSE,28,9,FALSE,FALSE,TRUE,17.732719
FALSE,25,11,FALSE,FALSE,TRUE,8.2043379
FALSE,50,6,TRUE,FALSE,TRUE,0
FALSE,35,7,FALSE,FALSE,TRUE,13.447312
FALSE,35,7,FALSE,FALSE,TRUE,13.447312
FALSE,31,11,TRUE,FALSE,TRUE,16.254992
FALSE,21,9,TRUE,FALSE,FALSE,8.8663594
FALSE,36,11,TRUE,FALSE,TRUE,12.811889
FALSE,40,10,TRUE,FALSE,TRUE,17.732719
FALSE,30,8,FALSE,FALSE,TRUE,14.333948
FALSE,44,9,TRUE,FALSE,TRUE,12.435069
FALSE,41,9,FALSE,FALSE,TRUE,17.732719
FALSE,40,10,FALSE,FALSE,FALSE,15.368356
FALSE,20,11,FALSE,FALSE,FALSE,14.777266
FALSE,19,11,FALSE,FALSE,TRUE,27.78126
FALSE,39,7,FALSE,FALSE,TRUE,0
FALSE,46,8,TRUE,FALSE,TRUE,0
FALSE,22,11,FALSE,FALSE,TRUE,8.8663594
FALSE,37,11,FALSE,FALSE,TRUE,0
FALSE,48,6,TRUE,FALSE,FALSE,10.604166
FALSE,52,10,FALSE,FALSE,TRUE,23.643625
FALSE,50,7,TRUE,FALSE,TRUE,16.254992
FALSE,50,7,TRUE,FALSE,TRUE,16.254992
FALSE,26,11,TRUE,FALSE,TRUE,11.082949
FALSE,31,11,FALSE,FALSE,TRUE,20.688172
FALSE,21,10,FALSE,FALSE,TRUE,7.2497266
FALSE,52,8,FALSE,FALSE,TRUE,8.7481413
FALSE,30,10,TRUE,FALSE,FALSE,2.3643625
FALSE,20,11,FALSE,FALSE,FALSE,36.943164
FALSE,52,5,FALSE,FALSE,TRUE,14.777266
FALSE,45,3,FALSE,TRUE,TRUE,23.643625
FALSE,46,10,TRUE,FALSE,TRUE,15.52204
FALSE,32,7,FALSE,FALSE,TRUE,19.613865
FALSE,50,7,TRUE,FALSE,TRUE,16.254992
FALSE,28,6,FALSE,FALSE,TRUE,10.048541
FALSE,33,10,TRUE,FALSE,FALSE,16.905192
FALSE,53,5,TRUE,FALSE,TRUE,11.082949
FALSE,44,9,FALSE,FALSE,TRUE,16.37321
FALSE,28,11,FALSE,FALSE,TRUE,20.392627
FALSE,53,8,FALSE,FALSE,TRUE,14.843763
FALSE,53,7,FALSE,FALSE,TRUE,13.299539
FALSE,52,4,FALSE,FALSE,TRUE,14.422611
FALSE,23,11,FALSE,TRUE,TRUE,26.599078
FALSE,25,9,FALSE,FALSE,TRUE,16.254992
FALSE,54,8,FALSE,TRUE,TRUE,8.8663594
FALSE,54,8,FALSE,TRUE,TRUE,8.8663594
FALSE,40,10,FALSE,FALSE,TRUE,21.427035
FALSE,40,10,FALSE,FALSE,TRUE,21.427035
FALSE,21,11,FALSE,FALSE,TRUE,0
FALSE,51,8,FALSE,FALSE,TRUE,0
FALSE,24,10,TRUE,FALSE,TRUE,11.821813
FALSE,46,8,FALSE,FALSE,TRUE,14.186175
FALSE,55,3,TRUE,FALSE,TRUE,10.344086
FALSE,41,10,TRUE,FALSE,FALSE,11.821813
FALSE,25,11,TRUE,FALSE,TRUE,7.1078648
FALSE,39,8,FALSE,FALSE,TRUE,16.254992
FALSE,19,8,FALSE,FALSE,TRUE,18.539558
FALSE,23,11,TRUE,FALSE,TRUE,17.732719
FALSE,49,10,FALSE,FALSE,TRUE,8.4230415
FALSE,38,11,FALSE,FALSE,TRUE,28.076805
FALSE,42,11,TRUE,FALSE,FALSE,11.821813
FALSE,24,11,FALSE,FALSE,TRUE,14.777266
FALSE,36,7,TRUE,FALSE,TRUE,19.210445
FALSE,39,6,TRUE,FALSE,TRUE,28.076805
FALSE,20,11,FALSE,FALSE,TRUE,0
FALSE,31,10,FALSE,FALSE,TRUE,16.254992
FALSE,29,9,FALSE,FALSE,TRUE,25.860215
FALSE,53,9,TRUE,FALSE,TRUE,14.186175
FALSE,45,4,FALSE,FALSE,TRUE,17.686909
FALSE,28,9,FALSE,FALSE,FALSE,19.210445
FALSE,53,8,TRUE,FALSE,TRUE,12.921241
FALSE,43,3,FALSE,FALSE,TRUE,14.038402
FALSE,50,7,FALSE,FALSE,TRUE,17.732719
FALSE,50,7,FALSE,FALSE,TRUE,17.732719
FALSE,31,8,TRUE,FALSE,TRUE,19.604998
FALSE,34,11,FALSE,FALSE,TRUE,19.210445
FALSE,46,8,FALSE,FALSE,FALSE,10.048541
FALSE,20,9,FALSE,FALSE,TRUE,20.614286
FALSE,30,9,FALSE,FALSE,TRUE,8.8663594
FALSE,34,6,FALSE,TRUE,TRUE,16.254992
FALSE,27,9,FALSE,FALSE,TRUE,15.516129
FALSE,19,11,TRUE,FALSE,FALSE,0
FALSE,49,8,FALSE,TRUE,FALSE,0
FALSE,31,11,TRUE,FALSE,FALSE,7.0930876
FALSE,25,11,TRUE,FALSE,FALSE,13.89063
FALSE,23,11,TRUE,FALSE,TRUE,8.8663594
FALSE,18,10,FALSE,TRUE,TRUE,20.688172
FALSE,34,10,TRUE,FALSE,FALSE,25.121352
FALSE,46,4,FALSE,FALSE,TRUE,8.8663594
FALSE,46,7,FALSE,FALSE,TRUE,9.6052227
FALSE,53,6,FALSE,FALSE,TRUE,14.777266
FALSE,54,7,FALSE,FALSE,TRUE,18.841014
FALSE,37,9,TRUE,FALSE,TRUE,19.210445
FALSE,24,9,FALSE,FALSE,TRUE,36.943164
FALSE,53,6,TRUE,FALSE,TRUE,9.9746544
FALSE,21,10,FALSE,FALSE,TRUE,20.141413
FALSE,35,10,TRUE,FALSE,TRUE,23.643625
FALSE,54,2,TRUE,FALSE,TRUE,18.09624
FALSE,43,10,FALSE,FALSE,TRUE,19.709917
FALSE,46,8,FALSE,FALSE,TRUE,17.732719
FALSE,35,11,TRUE,FALSE,TRUE,0
FALSE,50,8,FALSE,FALSE,TRUE,17.437174
FALSE,47,10,FALSE,FALSE,TRUE,22.165899
FALSE,47,10,FALSE,FALSE,TRUE,22.165899
FALSE,21,9,FALSE,FALSE,TRUE,1.7732719
FALSE,18,10,FALSE,FALSE,TRUE,24.973579
FALSE,37,8,FALSE,FALSE,TRUE,36.943164
FALSE,41,7,TRUE,FALSE,TRUE,11.082949
FALSE,31,11,FALSE,FALSE,TRUE,17.732719
FALSE,35,10,FALSE,FALSE,TRUE,16.606691
FALSE,51,8,TRUE,FALSE,TRUE,0
FALSE,30,7,TRUE,FALSE,TRUE,13.151767
FALSE,30,11,FALSE,FALSE,TRUE,23.052535
FALSE,30,11,FALSE,FALSE,TRUE,23.052535
FALSE,53,4,TRUE,FALSE,TRUE,0
FALSE,24,10,FALSE,FALSE,TRUE,22.904762
FALSE,48,8,TRUE,FALSE,TRUE,5.172043
FALSE,48,8,TRUE,FALSE,TRUE,5.172043
FALSE,47,6,TRUE,FALSE,TRUE,14.260061
FALSE,45,4,FALSE,TRUE,TRUE,28.076805
FALSE,47,8,TRUE,FALSE,TRUE,17.732719
FALSE,47,8,TRUE,FALSE,TRUE,17.732719
FALSE,31,11,TRUE,FALSE,TRUE,14.777266
FALSE,46,8,FALSE,FALSE,TRUE,16.254992
FALSE,22,11,FALSE,FALSE,FALSE,0
FALSE,21,11,FALSE,FALSE,TRUE,10.344086
FALSE,33,10,FALSE,FALSE,TRUE,12.560676
FALSE,28,9,FALSE,FALSE,TRUE,17.957333
FALSE,20,10,FALSE,FALSE,TRUE,17.880492
FALSE,47,11,FALSE,FALSE,TRUE,17.732719
FALSE,23,11,FALSE,FALSE,TRUE,5.9109063
FALSE,35,10,TRUE,FALSE,FALSE,16.846083
FALSE,25,7,TRUE,FALSE,FALSE,11.821813
FALSE,23,11,TRUE,FALSE,TRUE,8.8663594
FALSE,31,8,FALSE,FALSE,TRUE,16.210661
FALSE,55,8,TRUE,FALSE,TRUE,16.254992
FALSE,33,11,TRUE,FALSE,TRUE,14.753622
FALSE,31,9,TRUE,FALSE,FALSE,11.326774
FALSE,34,7,FALSE,FALSE,FALSE,19.432104
FALSE,22,11,FALSE,FALSE,TRUE,13.299539
FALSE,21,9,FALSE,FALSE,TRUE,3.2509985
FALSE,42,8,TRUE,FALSE,FALSE,0
FALSE,46,10,FALSE,TRUE,TRUE,5.9109063
FALSE,23,9,TRUE,FALSE,TRUE,14.777266
FALSE,33,8,FALSE,FALSE,TRUE,22.165899
FALSE,43,11,TRUE,FALSE,TRUE,17.732719
FALSE,43,11,TRUE,FALSE,TRUE,17.732719
FALSE,29,8,FALSE,FALSE,TRUE,11.821813
FALSE,35,9,FALSE,FALSE,TRUE,17.732719
FALSE,50,9,TRUE,FALSE,TRUE,16.254992
FALSE,18,9,FALSE,FALSE,TRUE,17.584946
FALSE,44,11,FALSE,FALSE,TRUE,14.555607
FALSE,34,6,FALSE,FALSE,TRUE,4.8764977
FALSE,26,8,FALSE,FALSE,TRUE,0.88663594
FALSE,47,10,FALSE,FALSE,TRUE,30.884485
FALSE,25,11,TRUE,FALSE,TRUE,26.599078
FALSE,44,8,TRUE,FALSE,TRUE,19.210445
FALSE,36,10,TRUE,FALSE,FALSE,17.732719
FALSE,40,2,TRUE,FALSE,TRUE,8.8663594
FALSE,46,11,FALSE,FALSE,TRUE,19.210445
FALSE,44,5,TRUE,FALSE,TRUE,19.210445
FALSE,38,9,FALSE,FALSE,TRUE,20.688172
FALSE,54,11,FALSE,FALSE,TRUE,18.102151
FALSE,32,8,FALSE,FALSE,TRUE,20.688172
FALSE,23,10,FALSE,FALSE,TRUE,23.643625
FALSE,46,11,TRUE,FALSE,TRUE,13.326138
FALSE,44,11,TRUE,FALSE,TRUE,19.210445
FALSE,41,10,TRUE,FALSE,TRUE,21.427035
FALSE,44,8,FALSE,FALSE,TRUE,28.076805
FALSE,36,11,TRUE,FALSE,TRUE,26.599078
FALSE,23,8,FALSE,FALSE,TRUE,12.117358
FALSE,20,9,FALSE,FALSE,TRUE,23.643625
FALSE,46,3,TRUE,FALSE,TRUE,19.949309
FALSE,36,10,TRUE,FALSE,TRUE,22.165899
FALSE,40,10,FALSE,FALSE,TRUE,20.688172
FALSE,40,10,FALSE,FALSE,TRUE,20.688172
FALSE,27,8,TRUE,FALSE,TRUE,31.032258
FALSE,24,11,TRUE,FALSE,FALSE,31.032258
FALSE,34,11,TRUE,FALSE,TRUE,14.777266
FALSE,47,10,FALSE,FALSE,TRUE,21.722581
FALSE,47,10,FALSE,FALSE,TRUE,21.722581
FALSE,49,4,FALSE,FALSE,TRUE,2.9554531
FALSE,35,9,FALSE,FALSE,TRUE,8.8663594
FALSE,33,9,TRUE,FALSE,TRUE,19.210445
FALSE,51,11,FALSE,FALSE,TRUE,26.599078
FALSE,33,10,FALSE,FALSE,TRUE,26.599078
FALSE,20,7,TRUE,FALSE,TRUE,14.777266
FALSE,36,8,FALSE,TRUE,TRUE,16.993856
FALSE,36,8,FALSE,TRUE,TRUE,16.993856
FALSE,28,11,TRUE,FALSE,TRUE,7.1300307
FALSE,44,6,TRUE,FALSE,TRUE,5.615361
FALSE,22,10,FALSE,FALSE,TRUE,0
FALSE,50,10,FALSE,FALSE,TRUE,29.554531
FALSE,52,9,FALSE,FALSE,TRUE,24.045567
FALSE,25,5,TRUE,FALSE,TRUE,28.076805
FALSE,52,8,FALSE,FALSE,TRUE,17.289401
FALSE,38,8,FALSE,FALSE,TRUE,30.207687
FALSE,53,7,FALSE,FALSE,TRUE,22.165899
FALSE,38,8,FALSE,FALSE,TRUE,23.643625
FALSE,38,8,FALSE,FALSE,TRUE,23.643625
FALSE,22,11,FALSE,FALSE,TRUE,27.929032
FALSE,41,9,FALSE,FALSE,TRUE,20.303963
FALSE,30,11,TRUE,FALSE,TRUE,22.165899
FALSE,24,10,FALSE,FALSE,TRUE,29.554531
FALSE,43,6,TRUE,FALSE,TRUE,20.688172
FALSE,55,6,TRUE,FALSE,TRUE,14.777266
FALSE,27,7,FALSE,FALSE,TRUE,31.032258
FALSE,23,10,FALSE,FALSE,TRUE,17.732719
FALSE,53,10,FALSE,FALSE,TRUE,4.4331797
FALSE,48,8,FALSE,FALSE,TRUE,19.210445
FALSE,53,10,TRUE,FALSE,TRUE,13.299539
FALSE,50,7,FALSE,FALSE,TRUE,0
FALSE,40,11,TRUE,FALSE,TRUE,19.210445
FALSE,50,7,TRUE,FALSE,TRUE,17.732719
FALSE,38,9,TRUE,FALSE,TRUE,16.254992
FALSE,52,5,FALSE,FALSE,TRUE,19.210445
FALSE,36,10,FALSE,FALSE,TRUE,14.48172
FALSE,40,11,FALSE,FALSE,TRUE,27.485714
FALSE,38,11,FALSE,FALSE,TRUE,19.210445
FALSE,41,8,FALSE,FALSE,TRUE,19.633075
FALSE,43,11,FALSE,FALSE,TRUE,26.599078
FALSE,46,10,FALSE,FALSE,TRUE,21.13149
FALSE,53,8,FALSE,FALSE,TRUE,23.195874
FALSE,25,10,FALSE,FALSE,TRUE,23.495853
FALSE,44,10,TRUE,FALSE,TRUE,25.068154
FALSE,44,10,TRUE,FALSE,TRUE,25.068154
FALSE,37,8,FALSE,FALSE,TRUE,23.643625
FALSE,34,10,TRUE,FALSE,TRUE,18.471582
FALSE,46,11,FALSE,FALSE,TRUE,13.299539
FALSE,48,6,TRUE,FALSE,TRUE,17.732719
FALSE,42,10,FALSE,FALSE,TRUE,22.165899
FALSE,55,10,FALSE,FALSE,TRUE,14.777266
FALSE,39,9,FALSE,FALSE,TRUE,20.688172
FALSE,41,10,TRUE,FALSE,TRUE,25.121352
FALSE,33,8,TRUE,FALSE,TRUE,27.485714
FALSE,22,10,TRUE,FALSE,TRUE,31.032258
FALSE,25,8,FALSE,FALSE,TRUE,25.121352
FALSE,54,9,TRUE,FALSE,FALSE,33.987711
FALSE,49,8,FALSE,FALSE,FALSE,44.331797
FALSE,35,10,FALSE,FALSE,TRUE,22.756989
FALSE,43,9,FALSE,FALSE,TRUE,11.821813
FALSE,39,7,FALSE,FALSE,TRUE,23.643625
FALSE,47,10,FALSE,TRUE,TRUE,19.210445
FALSE,51,10,FALSE,FALSE,TRUE,25.860215
FALSE,51,10,FALSE,FALSE,TRUE,25.860215
FALSE,49,5,FALSE,TRUE,TRUE,20.392627
FALSE,48,11,FALSE,FALSE,TRUE,16.254992
FALSE,48,11,FALSE,FALSE,TRUE,16.254992
FALSE,30,10,TRUE,FALSE,TRUE,121.17358
FALSE,31,9,FALSE,FALSE,TRUE,0
FALSE,28,9,FALSE,FALSE,TRUE,22.904762
FALSE,49,10,FALSE,FALSE,TRUE,24.086943
FALSE,48,10,FALSE,FALSE,TRUE,27.042396
FALSE,49,9,FALSE,FALSE,TRUE,29.554531
FALSE,49,4,TRUE,FALSE,TRUE,22.165899
FALSE,32,10,FALSE,FALSE,TRUE,33.987711
FALSE,30,11,FALSE,FALSE,TRUE,22.018126
FALSE,47,10,FALSE,FALSE,TRUE,35.364952
FALSE,31,10,FALSE,FALSE,TRUE,15.220584
FALSE,48,10,FALSE,FALSE,TRUE,0
FALSE,28,11,FALSE,FALSE,TRUE,21.796467
FALSE,33,10,TRUE,FALSE,TRUE,18.471582
FALSE,52,8,TRUE,FALSE,FALSE,7.0930876
FALSE,53,5,FALSE,FALSE,TRUE,20.2153
FALSE,42,6,FALSE,FALSE,TRUE,23.643625
FALSE,42,6,FALSE,FALSE,TRUE,23.643625
FALSE,42,6,FALSE,FALSE,TRUE,23.643625
FALSE,42,8,FALSE,FALSE,TRUE,26.569524
FALSE,30,9,FALSE,FALSE,TRUE,26.599078
FALSE,36,7,TRUE,FALSE,TRUE,13.299539
FALSE,54,8,FALSE,FALSE,TRUE,19.210445
FALSE,42,9,FALSE,FALSE,TRUE,26.303533
FALSE,51,8,TRUE,FALSE,TRUE,23.643625
FALSE,24,10,FALSE,FALSE,TRUE,29.678661
FALSE,23,10,FALSE,FALSE,TRUE,25.121352
FALSE,50,8,FALSE,FALSE,TRUE,26.15576
FALSE,51,11,FALSE,FALSE,TRUE,27.190169
FALSE,51,8,FALSE,FALSE,TRUE,22.165899
FALSE,51,8,FALSE,FALSE,TRUE,27.337942
FALSE,30,10,FALSE,FALSE,TRUE,28.04725
FALSE,52,11,FALSE,FALSE,TRUE,0
FALSE,50,8,TRUE,FALSE,TRUE,31.032258
FALSE,29,10,FALSE,FALSE,TRUE,13.299539
FALSE,48,9,FALSE,FALSE,TRUE,26.96851
FALSE,30,9,FALSE,FALSE,TRUE,23.791398
FALSE,37,8,FALSE,FALSE,TRUE,23.145631
FALSE,28,11,FALSE,FALSE,TRUE,35.465438
FALSE,44,11,TRUE,FALSE,TRUE,29.554531
FALSE,44,11,TRUE,FALSE,TRUE,29.554531
FALSE,54,3,FALSE,FALSE,TRUE,30.549041
FALSE,52,9,FALSE,FALSE,TRUE,19.210445
FALSE,35,9,TRUE,FALSE,TRUE,20.392627
FALSE,32,10,FALSE,FALSE,TRUE,22.904762
FALSE,47,7,FALSE,FALSE,TRUE,25.860215
FALSE,30,11,FALSE,FALSE,TRUE,33.248848
FALSE,49,6,FALSE,FALSE,TRUE,29.111214
FALSE,48,8,FALSE,FALSE,TRUE,13.299539
FALSE,32,9,FALSE,FALSE,TRUE,24.803641
FALSE,44,6,FALSE,FALSE,TRUE,11.821813
FALSE,48,8,FALSE,TRUE,TRUE,23.643625
FALSE,52,7,TRUE,FALSE,FALSE,25.121352
FALSE,49,11,FALSE,FALSE,TRUE,0.48173886
FALSE,38,9,FALSE,FALSE,TRUE,47.28725
FALSE,46,8,TRUE,FALSE,TRUE,11.390316
FALSE,40,8,FALSE,FALSE,TRUE,16.254992
FALSE,44,3,TRUE,FALSE,TRUE,26.599078
FALSE,40,10,TRUE,FALSE,FALSE,20.688172
FALSE,26,8,TRUE,FALSE,TRUE,23.643625
FALSE,49,11,FALSE,FALSE,TRUE,25.121352
FALSE,51,11,FALSE,FALSE,TRUE,26.599078
FALSE,44,8,FALSE,FALSE,TRUE,25.860215
FALSE,47,8,FALSE,FALSE,TRUE,19.062673
FALSE,49,8,FALSE,FALSE,TRUE,16.254992
FALSE,40,8,FALSE,FALSE,TRUE,26.15576
FALSE,48,10,FALSE,FALSE,FALSE,33.043444
FALSE,35,9,TRUE,FALSE,TRUE,26.599078
FALSE,44,6,FALSE,TRUE,TRUE,0
FALSE,42,11,FALSE,FALSE,TRUE,23.327392
FALSE,31,8,FALSE,FALSE,TRUE,26.953733
FALSE,46,11,FALSE,FALSE,TRUE,36.943164
FALSE,51,10,TRUE,FALSE,TRUE,26.894624
FALSE,50,8,FALSE,FALSE,FALSE,26.599078
FALSE,46,11,FALSE,FALSE,TRUE,16.993856
FALSE,51,10,TRUE,FALSE,TRUE,24.382488
FALSE,41,7,TRUE,FALSE,TRUE,14.777266
FALSE,39,8,TRUE,FALSE,TRUE,28.076805
FALSE,48,10,TRUE,FALSE,TRUE,29.554531
FALSE,48,10,TRUE,FALSE,TRUE,29.554531
FALSE,50,10,FALSE,FALSE,TRUE,33.987711
FALSE,49,6,TRUE,FALSE,TRUE,32.509985
FALSE,49,8,FALSE,FALSE,TRUE,27.337942
FALSE,47,7,FALSE,FALSE,TRUE,28.92502
FALSE,42,9,FALSE,FALSE,TRUE,26.377419
FALSE,42,9,FALSE,FALSE,TRUE,26.377419
FALSE,45,10,FALSE,FALSE,TRUE,36.943164
FALSE,55,10,FALSE,FALSE,TRUE,28.815668
FALSE,40,11,FALSE,FALSE,TRUE,13.299539
FALSE,48,8,FALSE,FALSE,TRUE,28.076805
FALSE,36,10,FALSE,TRUE,TRUE,39.159754
FALSE,46,9,TRUE,FALSE,TRUE,41.376344
FALSE,46,10,FALSE,FALSE,TRUE,25.676977
FALSE,45,9,TRUE,FALSE,TRUE,36.943164
FALSE,49,7,FALSE,FALSE,TRUE,21.341327
FALSE,37,10,FALSE,FALSE,TRUE,39.898618
FALSE,48,9,FALSE,FALSE,TRUE,23.052535
FALSE,37,11,TRUE,FALSE,TRUE,13.063103
FALSE,28,10,FALSE,FALSE,TRUE,22.904762
FALSE,36,11,TRUE,FALSE,FALSE,45.809524
FALSE,40,11,FALSE,FALSE,TRUE,31.032258
FALSE,44,10,FALSE,FALSE,TRUE,23.643625
FALSE,47,10,TRUE,FALSE,TRUE,0
FALSE,47,10,TRUE,FALSE,TRUE,0
FALSE,30,11,FALSE,TRUE,TRUE,36.943164
FALSE,33,10,FALSE,FALSE,TRUE,36.499846
FALSE,48,9,FALSE,FALSE,TRUE,31.032258
